campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,click_through_rate_percent,conversions,conversion_rate_percent,spend,revenue_generated,real_roas
141483,App Push Notification,2023-12-12,Premium,Social Media,1444,369,25.55,67,18.16,2929.45,9702.08,3.31
401819,Email Campaign,2023-12-12,Inactive,App,5466,693,12.68,10,1.44,4586.37,5353.07,1.17
994166,Referral Program,2023-12-12,Premium,SMS,5987,739,12.34,31,4.19,2843.95,4392.73,1.54
63810,New User Discount,2023-12-11,All,Social Media,1309,844,64.48,58,6.87,2162.76,6313.63,2.92
503991,Weekend Special,2023-12-11,New Users,App,4392,828,18.85,77,9.30,3057.43,9989.43,3.27
309673,Festival Offer,2023-12-11,New Users,SMS,9353,543,5.81,40,7.37,1295.06,9578.74,7.40
540836,Flash Sale,2023-12-11,All,Social Media,2284,198,8.67,46,23.23,2718.51,6899.79,2.54
293456,Membership Drive,2023-12-11,Premium,Social Media,7280,391,5.37,94,24.04,1088.01,9274.29,8.52
497310,Category Promotion,2023-12-11,New Users,App,9984,505,5.06,65,12.87,4111.07,6985.68,1.70
833745,App Push Notification,2023-12-11,All,App,7141,131,1.83,57,43.51,3801.07,6892.46,1.81
848490,Email Campaign,2023-12-11,Inactive,App,9479,400,4.22,100,25.00,2461.18,4982.23,2.02
259905,Referral Program,2023-12-11,All,App,1887,234,12.40,39,16.67,3984.05,3486.11,0.88
307369,New User Discount,2023-12-10,Premium,App,5060,956,18.89,38,3.97,1716.9,2223.82,1.30
81984,Weekend Special,2023-12-10,New Users,Email,6380,810,12.70,60,7.41,2353.97,3058.74,1.30
462196,Festival Offer,2023-12-10,All,Social Media,5699,174,3.05,82,47.13,2112.06,2325.21,1.10
22894,Flash Sale,2023-12-10,Inactive,Email,4624,773,16.72,14,1.81,3176.89,7989.04,2.51
227812,Membership Drive,2023-12-10,Inactive,SMS,7152,826,11.55,29,3.51,1592.55,7332.62,4.60
46333,Category Promotion,2023-12-10,All,Social Media,6866,825,12.02,56,6.79,4794.23,6201.25,1.29
169484,App Push Notification,2023-12-10,All,SMS,3014,156,5.18,53,33.97,3288.24,3864.04,1.18
215282,Email Campaign,2023-12-10,Inactive,Social Media,6391,306,4.79,11,3.59,3154.3,4421.5,1.40
998687,Referral Program,2023-12-10,All,SMS,3873,361,9.32,82,22.71,2608.77,7292.07,2.80
492020,New User Discount,2023-12-09,Inactive,SMS,2426,390,16.08,63,16.15,3733.79,6412.95,1.72
390146,Weekend Special,2023-12-09,New Users,App,3213,953,29.66,32,3.36,1118.01,3315.16,2.97
804269,Festival Offer,2023-12-09,Inactive,SMS,5469,382,6.98,85,22.25,3004.33,9224.1,3.07
842133,Flash Sale,2023-12-09,New Users,SMS,1524,519,34.06,42,8.09,3925.52,7436.23,1.89
239835,Membership Drive,2023-12-09,New Users,SMS,8727,741,8.49,50,6.75,2299.35,9039.79,3.93
196428,Category Promotion,2023-12-09,Inactive,App,3268,450,13.77,18,4.00,2687.94,5230.23,1.95
851175,App Push Notification,2023-12-09,New Users,App,8958,499,5.57,34,6.81,2257.8,6361.4,2.82
208326,Email Campaign,2023-12-09,Inactive,SMS,9861,987,10.01,87,8.81,1066.82,6040.35,5.66
501999,Referral Program,2023-12-09,Inactive,App,8771,125,1.43,82,65.60,4005.1,9770.06,2.44
917527,New User Discount,2023-12-08,All,SMS,3253,974,29.94,11,1.13,3727.72,9676.99,2.60
530023,Weekend Special,2023-12-08,All,App,7202,219,3.04,23,10.50,4676.88,6531.53,1.40
195261,Festival Offer,2023-12-08,Premium,SMS,5800,915,15.78,12,1.31,3629.38,5089.26,1.40
559439,Flash Sale,2023-12-08,New Users,Social Media,5868,651,11.09,67,10.29,2440.79,7437.67,3.05
968922,Membership Drive,2023-12-08,New Users,Social Media,2311,748,32.37,57,7.62,3114.64,8221.14,2.64
413576,Category Promotion,2023-12-08,Premium,App,8457,555,6.56,40,7.21,4559.02,9051.01,1.99
223037,App Push Notification,2023-12-08,All,App,3394,500,14.73,84,16.80,3362.98,6314.63,1.88
34437,Email Campaign,2023-12-08,All,App,9485,691,7.29,38,5.50,2610.25,7619.36,2.92
302317,Referral Program,2023-12-08,Inactive,Social Media,4060,619,15.25,70,11.31,2190.43,5051.72,2.31
236674,New User Discount,2023-12-07,Inactive,App,6798,327,4.81,77,23.55,1310.74,6209.81,4.74
388568,Weekend Special,2023-12-07,All,Social Media,8669,809,9.33,40,4.94,3952.11,4315.18,1.09
107126,Festival Offer,2023-12-07,Inactive,SMS,4282,179,4.18,60,33.52,3533.77,7807.14,2.21
296391,Flash Sale,2023-12-07,New Users,SMS,5660,174,3.07,36,20.69,4924.61,2659.45,0.54
380238,Membership Drive,2023-12-07,New Users,SMS,8574,500,5.83,32,6.40,3599.19,6410.52,1.78
510012,Category Promotion,2023-12-07,Premium,Social Media,7398,991,13.40,91,9.18,2731.8,7671.15,2.81
930795,App Push Notification,2023-12-07,All,Social Media,1918,111,5.79,87,78.38,4903.9,3453.91,0.70
650760,Email Campaign,2023-12-07,New Users,SMS,7224,114,1.58,37,32.46,4660.8,8411.65,1.80
138481,Referral Program,2023-12-07,New Users,Social Media,3443,988,28.70,70,7.09,4889.24,3822.29,0.78
179060,New User Discount,2023-12-06,All,SMS,5201,624,12.00,12,1.92,3292.4,4869.22,1.48
367528,Weekend Special,2023-12-06,Inactive,SMS,2332,455,19.51,76,16.70,4961.31,7990.11,1.61
683419,Festival Offer,2023-12-06,Inactive,Social Media,7985,254,3.18,81,31.89,1231.15,4902.37,3.98
10407,Flash Sale,2023-12-06,Premium,SMS,8189,182,2.22,33,18.13,4178.58,5531.81,1.32
205997,Membership Drive,2023-12-06,All,SMS,2804,530,18.90,57,10.75,2289.68,8539.39,3.73
574292,Category Promotion,2023-12-06,All,Email,6779,674,9.94,14,2.08,1753.91,9395.81,5.36
843879,App Push Notification,2023-12-06,New Users,Social Media,8502,996,11.71,97,9.74,1018.26,5106.53,5.01
682216,Email Campaign,2023-12-06,Premium,SMS,8276,825,9.97,71,8.61,2609.97,2533.5,0.97
97826,Referral Program,2023-12-06,All,Email,1769,768,43.41,30,3.91,1447.44,2701.3,1.87
855574,New User Discount,2023-12-05,All,Email,9303,335,3.60,37,11.04,4511.02,8311.45,1.84
14196,Weekend Special,2023-12-05,Premium,App,1580,904,57.22,20,2.21,2739.51,3614.18,1.32
35758,Festival Offer,2023-12-05,All,Social Media,4879,415,8.51,59,14.22,2679.98,4890.31,1.82
220225,Flash Sale,2023-12-05,All,Email,3071,228,7.42,30,13.16,4343.75,8398.05,1.93
152900,Membership Drive,2023-12-05,Inactive,SMS,2923,758,25.93,50,6.60,2678.14,5253.43,1.96
148791,Category Promotion,2023-12-05,All,Social Media,6040,791,13.10,42,5.31,3892.86,8212.92,2.11
48752,App Push Notification,2023-12-05,Inactive,Email,3670,850,23.16,28,3.29,4480.14,6691.74,1.49
156424,Email Campaign,2023-12-05,All,SMS,6576,909,13.82,77,8.47,2184.42,2159.92,0.99
635906,Referral Program,2023-12-05,Premium,App,5965,829,13.90,83,10.01,1411.03,3551.8,2.52
984066,New User Discount,2023-12-04,Premium,SMS,2661,872,32.77,30,3.44,1686.9,5433,3.22
54315,Weekend Special,2023-12-04,All,Social Media,1640,620,37.80,53,8.55,3680.33,9123.9,2.48
374529,Festival Offer,2023-12-04,New Users,SMS,8108,245,3.02,93,37.96,1034.28,5814.4,5.62
851003,Flash Sale,2023-12-04,Inactive,SMS,5131,800,15.59,89,11.13,4942.56,3516.68,0.71
645770,Membership Drive,2023-12-04,All,Email,3509,470,13.39,53,11.28,2693.98,8708.77,3.23
680034,Category Promotion,2023-12-04,Inactive,Social Media,9168,129,1.41,95,73.64,3987.88,9301.94,2.33
927300,App Push Notification,2023-12-04,Inactive,App,8387,791,9.43,10,1.26,2142.68,4715.84,2.20
935473,Email Campaign,2023-12-04,All,SMS,8162,829,10.16,85,10.25,1042.25,6741.1,6.47
243745,Referral Program,2023-12-04,All,SMS,7584,975,12.86,85,8.72,4245.97,7191.47,1.69
567539,New User Discount,2023-12-03,Inactive,SMS,5962,617,10.35,20,3.24,3870.08,2686.66,0.69
890153,Weekend Special,2023-12-03,Inactive,Email,2076,647,31.17,87,13.45,3266.99,8262.93,2.53
115619,Festival Offer,2023-12-03,All,SMS,4443,818,18.41,43,5.26,1690.72,2483.09,1.47
711524,Flash Sale,2023-12-03,Premium,Email,7815,124,1.59,78,62.90,1864.05,5080.14,2.73
237215,Membership Drive,2023-12-03,All,Social Media,1467,787,53.65,100,12.71,4425.98,6769.83,1.53
376804,Category Promotion,2023-12-03,Premium,Email,3657,936,25.59,50,5.34,1965.11,3441.23,1.75
237578,App Push Notification,2023-12-03,Inactive,Social Media,8422,264,3.13,70,26.52,4057.68,9283.61,2.29
787178,Email Campaign,2023-12-03,Premium,Social Media,6711,246,3.67,24,9.76,3940.79,4519.46,1.15
887862,Referral Program,2023-12-03,All,Social Media,3724,990,26.58,64,6.46,1635.41,2932.57,1.79
824425,New User Discount,2023-12-02,All,Social Media,3784,175,4.62,17,9.71,1524.92,8798.01,5.77
595836,Weekend Special,2023-12-02,Premium,Social Media,8086,949,11.74,89,9.38,2334.1,6014.11,2.58
86043,Festival Offer,2023-12-02,Premium,Social Media,8250,842,10.21,44,5.23,3962.3,7371.29,1.86
382938,Flash Sale,2023-12-02,Premium,SMS,7503,438,5.84,74,16.89,2081.05,4667.04,2.24
148406,Membership Drive,2023-12-02,New Users,SMS,7665,443,5.78,49,11.06,2659.15,7836.3,2.95
66039,Category Promotion,2023-12-02,Premium,Email,9821,992,10.10,13,1.31,3490.77,5132.39,1.47
140831,App Push Notification,2023-12-02,New Users,SMS,1008,593,58.83,29,4.89,3451.35,4484.38,1.30
312118,Email Campaign,2023-12-02,All,Social Media,4770,607,12.73,58,9.56,2066.92,5783.9,2.80
976080,Referral Program,2023-12-02,Inactive,SMS,8272,382,4.62,20,5.24,4723.22,2344.55,0.50
985686,New User Discount,2023-12-01,Premium,App,1376,203,14.75,51,25.12,4009.18,4033.7,1.01
212132,Weekend Special,2023-12-01,All,Social Media,4233,350,8.27,62,17.71,4000.66,4618.39,1.15
352933,Festival Offer,2023-12-01,All,Social Media,8513,671,7.88,95,14.16,2762.22,2370.8,0.86
793231,Flash Sale,2023-12-01,Inactive,Email,8624,643,7.46,47,7.31,3470.08,9934.13,2.86
8490,Membership Drive,2023-12-01,New Users,App,3707,517,13.95,10,1.93,3502.64,4271.08,1.22
381763,Category Promotion,2023-12-01,Premium,SMS,5006,703,14.04,77,10.95,2856.45,7533.8,2.64
193262,App Push Notification,2023-12-01,Premium,Social Media,8220,622,7.57,81,13.02,4525.43,3853.95,0.85
289950,Email Campaign,2023-12-01,All,Email,6331,937,14.80,18,1.92,2287.64,7973.08,3.49
150550,Referral Program,2023-12-01,New Users,App,2892,390,13.49,61,15.64,1526.09,3501.09,2.29
386004,New User Discount,2023-11-30,New Users,SMS,7597,719,9.46,94,13.07,4293.84,9911.56,2.31
593032,Weekend Special,2023-11-30,New Users,SMS,3060,313,10.23,15,4.79,2087.81,5136.89,2.46
46705,Festival Offer,2023-11-30,Premium,App,9716,420,4.32,66,15.71,1387.73,9758.94,7.03
755487,Flash Sale,2023-11-30,All,Social Media,7138,426,5.97,58,13.62,3187.2,5180.58,1.63
559424,Membership Drive,2023-11-30,Inactive,Email,3918,606,15.47,21,3.47,2738.76,4196.29,1.53
632048,Category Promotion,2023-11-30,Premium,Social Media,3653,495,13.55,45,9.09,3156.97,8991.09,2.85
823665,App Push Notification,2023-11-30,All,Social Media,5690,105,1.85,66,62.86,4703.29,8992.38,1.91
534933,Email Campaign,2023-11-30,Premium,Social Media,7525,682,9.06,66,9.68,2757.98,2822.97,1.02
19278,Referral Program,2023-11-30,All,Social Media,9175,334,3.64,12,3.59,3902.93,6049.34,1.55
538430,New User Discount,2023-11-29,All,SMS,2503,215,8.59,23,10.70,3971.29,7732.77,1.95
804594,Weekend Special,2023-11-29,New Users,Email,1569,981,62.52,85,8.66,2160.59,8481.29,3.93
958322,Festival Offer,2023-11-29,All,Email,3058,134,4.38,15,11.19,3590.36,9110.49,2.54
571340,Flash Sale,2023-11-29,Premium,Social Media,7771,816,10.50,77,9.44,2213.62,2572.44,1.16
247544,Membership Drive,2023-11-29,Inactive,Email,1721,229,13.31,64,27.95,4921.17,5504.67,1.12
733230,Category Promotion,2023-11-29,New Users,Email,7789,205,2.63,39,19.02,1154.77,8459.82,7.33
55717,App Push Notification,2023-11-29,New Users,Social Media,1970,960,48.73,93,9.69,1042.16,6581.15,6.31
606574,Email Campaign,2023-11-29,Inactive,SMS,1364,670,49.12,87,12.99,1471.29,3948.01,2.68
467804,Referral Program,2023-11-29,All,App,3473,303,8.72,82,27.06,1949.69,6656.08,3.41
747340,New User Discount,2023-11-28,Premium,Social Media,2655,873,32.88,34,3.89,2282.72,6508.71,2.85
88528,Weekend Special,2023-11-28,Premium,App,7007,546,7.79,52,9.52,1851.23,3595.22,1.94
574693,Festival Offer,2023-11-28,Premium,App,7635,349,4.57,10,2.87,1168.05,2995.68,2.56
60258,Flash Sale,2023-11-28,Inactive,App,5931,452,7.62,14,3.10,4175.63,7495.66,1.80
472970,Membership Drive,2023-11-28,All,App,8212,143,1.74,19,13.29,1379.71,2584.24,1.87
894884,Category Promotion,2023-11-28,Inactive,SMS,1301,269,20.68,97,36.06,2317.37,9799.65,4.23
679212,App Push Notification,2023-11-28,Inactive,SMS,8574,687,8.01,24,3.49,2590.46,6522.26,2.52
378626,Email Campaign,2023-11-28,Premium,Email,6867,370,5.39,37,10.00,1675.87,5484.64,3.27
812587,Referral Program,2023-11-28,All,Social Media,3255,109,3.35,84,77.06,4415.53,6715.22,1.52
904951,New User Discount,2023-11-27,New Users,App,1858,166,8.93,31,18.67,3016.37,2226.06,0.74
643820,Weekend Special,2023-11-27,Inactive,Social Media,7398,865,11.69,75,8.67,4358.13,5223.54,1.20
926771,Festival Offer,2023-11-27,Inactive,Email,8715,520,5.97,10,1.92,2715.56,5727.74,2.11
806837,Flash Sale,2023-11-27,New Users,SMS,9713,495,5.10,63,12.73,2134.13,9913.34,4.65
350120,Membership Drive,2023-11-27,New Users,App,6645,567,8.53,50,8.82,3679.14,2182.98,0.59
222513,Category Promotion,2023-11-27,Premium,Email,7674,650,8.47,75,11.54,4476.92,6935.03,1.55
250189,App Push Notification,2023-11-27,New Users,Social Media,7696,297,3.86,85,28.62,4884.59,7797.63,1.60
435951,Email Campaign,2023-11-27,All,App,2958,221,7.47,78,35.29,1552.28,6210.97,4.00
998740,Referral Program,2023-11-27,All,SMS,4685,549,11.72,64,11.66,4386.65,7404.9,1.69
309885,New User Discount,2023-11-26,Inactive,Email,3359,847,25.22,56,6.61,2105.69,9268.67,4.40
93955,Weekend Special,2023-11-26,New Users,SMS,5218,680,13.03,61,8.97,3956.92,3191.6,0.81
944366,Festival Offer,2023-11-26,Premium,Social Media,7280,325,4.46,35,10.77,4481.12,3128.26,0.70
38519,Flash Sale,2023-11-26,New Users,SMS,8942,906,10.13,16,1.77,4071.71,6396.73,1.57
75578,Membership Drive,2023-11-26,Inactive,SMS,5775,900,15.58,54,6.00,2701.11,9924.73,3.67
804027,Category Promotion,2023-11-26,Premium,SMS,8842,986,11.15,91,9.23,2169.07,3933.28,1.81
95061,App Push Notification,2023-11-26,New Users,SMS,8803,809,9.19,92,11.37,1103.43,8832.67,8.00
282922,Email Campaign,2023-11-26,New Users,SMS,1127,824,73.11,35,4.25,3620.09,9742.82,2.69
770435,Referral Program,2023-11-26,Inactive,SMS,1965,775,39.44,49,6.32,3655.24,9730.45,2.66
207721,New User Discount,2023-11-25,All,Social Media,4587,744,16.22,78,10.48,3503.42,8651.15,2.47
196080,Weekend Special,2023-11-25,All,Email,7965,325,4.08,20,6.15,4363.79,4283.05,0.98
995422,Festival Offer,2023-11-25,Premium,App,5105,608,11.91,64,10.53,3422.59,3328.09,0.97
141857,Flash Sale,2023-11-25,New Users,Social Media,8366,302,3.61,17,5.63,1236.9,3685.41,2.98
261055,Membership Drive,2023-11-25,New Users,Email,2234,573,25.65,93,16.23,2489.03,4881.52,1.96
872427,Category Promotion,2023-11-25,New Users,Social Media,6600,702,10.64,54,7.69,3162.72,8305.78,2.63
195292,App Push Notification,2023-11-25,Inactive,SMS,1262,322,25.52,66,20.50,4070.68,3938.57,0.97
254623,Email Campaign,2023-11-25,New Users,App,6404,201,3.14,83,41.29,1125.09,4925.61,4.38
984408,Referral Program,2023-11-25,New Users,Social Media,2291,586,25.58,12,2.05,1180.56,2429.41,2.06
130791,New User Discount,2023-11-24,Premium,SMS,5963,154,2.58,94,61.04,1417.02,8141.03,5.75
7258,Weekend Special,2023-11-24,New Users,Social Media,1403,226,16.11,73,32.30,2002,7407.03,3.70
180135,Festival Offer,2023-11-24,Premium,App,9468,952,10.05,99,10.40,3661.95,7288.94,1.99
422711,Flash Sale,2023-11-24,Inactive,App,4875,192,3.94,86,44.79,1544.61,7503.9,4.86
815396,Membership Drive,2023-11-24,Inactive,App,3329,147,4.42,20,13.61,2030.14,8222.08,4.05
206258,Category Promotion,2023-11-24,All,Social Media,2355,843,35.80,28,3.32,4532.07,2769.83,0.61
321371,App Push Notification,2023-11-24,Premium,Social Media,3326,689,20.72,68,9.87,1414.16,7898.45,5.59
825767,Email Campaign,2023-11-24,New Users,App,8842,552,6.24,40,7.25,3826.69,4589.89,1.20
58612,Referral Program,2023-11-24,New Users,Social Media,8131,250,3.07,94,37.60,2137.54,6470.85,3.03
69877,New User Discount,2023-11-23,New Users,SMS,2387,443,18.56,88,19.86,2598.14,7030.07,2.71
5227,Weekend Special,2023-11-23,Inactive,SMS,4757,412,8.66,85,20.63,2514.68,3103.23,1.23
640316,Festival Offer,2023-11-23,New Users,Social Media,6038,604,10.00,91,15.07,3272.23,8359.79,2.55
902148,Flash Sale,2023-11-23,New Users,Social Media,7864,893,11.36,95,10.64,3835.11,8034.02,2.09
737997,Membership Drive,2023-11-23,All,Email,7920,137,1.73,25,18.25,2647.08,7565.57,2.86
231244,Category Promotion,2023-11-23,All,Email,7180,947,13.19,64,6.76,3229.85,3264.19,1.01
150424,App Push Notification,2023-11-23,All,SMS,4536,742,16.36,17,2.29,3985.84,8618.12,2.16
430565,Email Campaign,2023-11-23,New Users,SMS,5650,314,5.56,60,19.11,1330.14,7241.03,5.44
910155,Referral Program,2023-11-23,Premium,SMS,7342,139,1.89,66,47.48,3167.71,3907.09,1.23
810062,New User Discount,2023-11-22,All,App,9356,541,5.78,100,18.48,4002.72,6988.91,1.75
508421,Weekend Special,2023-11-22,Inactive,Social Media,6072,366,6.03,26,7.10,3547.44,7263.37,2.05
649869,Festival Offer,2023-11-22,Premium,SMS,4732,530,11.20,65,12.26,3118.8,8019.43,2.57
239640,Flash Sale,2023-11-22,Inactive,SMS,3804,403,10.59,40,9.93,1728.16,5501.63,3.18
122635,Membership Drive,2023-11-22,All,SMS,6224,507,8.15,95,18.74,3340.96,6390.51,1.91
274032,Category Promotion,2023-11-22,All,Email,5939,755,12.71,30,3.97,4837.35,7679.75,1.59
51315,App Push Notification,2023-11-22,Premium,App,2874,782,27.21,71,9.08,3549.28,3388.13,0.95
901593,Email Campaign,2023-11-22,Premium,Email,7854,400,5.09,67,16.75,2185.48,6369.92,2.91
170595,Referral Program,2023-11-22,Premium,SMS,1149,697,60.66,19,2.73,4440.33,7700.55,1.73
923020,New User Discount,2023-11-21,All,App,2418,177,7.32,83,46.89,2516.8,6068.27,2.41
648504,Weekend Special,2023-11-21,All,Social Media,2913,695,23.86,41,5.90,4968.81,5994.61,1.21
52985,Festival Offer,2023-11-21,Inactive,Social Media,8089,753,9.31,45,5.98,4940.1,3426.64,0.69
610970,Flash Sale,2023-11-21,Premium,Social Media,8665,998,11.52,83,8.32,2939.99,2781.57,0.95
50773,Membership Drive,2023-11-21,New Users,SMS,9414,887,9.42,61,6.88,2354.3,2400.94,1.02
687564,Category Promotion,2023-11-21,New Users,App,2117,407,19.23,61,14.99,1062,9240.64,8.70
302539,App Push Notification,2023-11-21,Premium,Social Media,5548,997,17.97,10,1.00,4540.08,2487.41,0.55
331973,Email Campaign,2023-11-21,Inactive,Social Media,5487,512,9.33,17,3.32,4959.87,5067.45,1.02
206610,Referral Program,2023-11-21,All,Email,9172,970,10.58,67,6.91,3333.29,6821.13,2.05
482904,New User Discount,2023-11-20,Inactive,App,1557,812,52.15,86,10.59,1863.24,7600.55,4.08
351697,Weekend Special,2023-11-20,New Users,Social Media,1494,866,57.97,89,10.28,4249.71,3701.59,0.87
895135,Festival Offer,2023-11-20,Inactive,App,6382,509,7.98,60,11.79,2403.45,2374.17,0.99
75000,Flash Sale,2023-11-20,Inactive,SMS,8770,955,10.89,39,4.08,1521.45,3317.88,2.18
226166,Membership Drive,2023-11-20,All,Social Media,9640,705,7.31,51,7.23,1866.24,8011.01,4.29
264129,Category Promotion,2023-11-20,All,SMS,8923,636,7.13,69,10.85,3932.8,4853.18,1.23
647838,App Push Notification,2023-11-20,All,Social Media,1222,387,31.67,30,7.75,1202.03,3667.25,3.05
319191,Email Campaign,2023-11-20,All,Social Media,5593,748,13.37,14,1.87,3839.16,4755.28,1.24
552528,Referral Program,2023-11-20,All,App,7597,992,13.06,18,1.81,1340.17,9921.34,7.40
297937,New User Discount,2023-11-19,Inactive,App,6966,956,13.72,53,5.54,1528.01,7509.17,4.91
663400,Weekend Special,2023-11-19,All,Email,7456,370,4.96,23,6.22,2061.27,2029.93,0.98
288249,Festival Offer,2023-11-19,Premium,SMS,8909,597,6.70,24,4.02,1814.25,2508.21,1.38
251593,Flash Sale,2023-11-19,Inactive,Email,3899,852,21.85,88,10.33,1170.35,3268.87,2.79
100410,Membership Drive,2023-11-19,New Users,Social Media,4614,410,8.89,99,24.15,1987.88,5582.24,2.81
577556,Category Promotion,2023-11-19,All,Social Media,9888,325,3.29,10,3.08,4048.4,6110.97,1.51
52019,App Push Notification,2023-11-19,Inactive,Email,7170,926,12.91,46,4.97,2249.83,6891.34,3.06
739370,Email Campaign,2023-11-19,New Users,Email,7617,994,13.05,80,8.05,4323.89,5083.13,1.18
716074,Referral Program,2023-11-19,Premium,SMS,8778,918,10.46,85,9.26,1836.16,9008.8,4.91
718614,New User Discount,2023-11-18,New Users,Email,1418,648,45.70,89,13.73,2209.45,4417.94,2.00
930357,Weekend Special,2023-11-18,Premium,SMS,6002,603,10.05,10,1.66,3669.49,3507.64,0.96
780022,Festival Offer,2023-11-18,Premium,Social Media,3224,524,16.25,81,15.46,3555.89,5937.02,1.67
306225,Flash Sale,2023-11-18,Premium,SMS,2113,232,10.98,18,7.76,3337.21,9281.13,2.78
635949,Membership Drive,2023-11-18,Inactive,SMS,5271,392,7.44,61,15.56,3491.27,2778.83,0.80
155841,Category Promotion,2023-11-18,Inactive,Social Media,4082,511,12.52,25,4.89,1187.71,3794.99,3.20
841351,App Push Notification,2023-11-18,Inactive,Email,4959,960,19.36,42,4.38,1175.75,5540.87,4.71
